customer_id,age,generation,gender
1131,41,Millennial,Female
1132,38,Millennial,Female
1133,30,Millennial,Male
1134,41,Millennial,Female
1135,51,Gen X,Male
1136,42,Millennial,Male
1137,33,Millennial,Male
1138,32,Millennial,Male
1139,30,Millennial,Male
1140,41,Millennial,Female
1141,25,Gen Z,Male
1142,42,Millennial,Male
1143,34,Millennial,Male
1144,67,Boomer,Male
1145,39,Millennial,Male
1146,31,Millennial,Male
1147,64,Boomer,Female
1148,23,Gen Z,Male
1149,25,Gen Z,Female
1150,34,Millennial,Male
1151,39,Millennial,Male
1152,38,Millennial,Male
1153,38,Millennial,Female
1154,22,Gen Z,Female
1155,42,Millennial,Male
1156,28,Millennial,Female
1157,36,Millennial,Female
1158,44,Gen X,Male
1159,31,Millennial,Male
1160,48,Gen X,Male
1161,48,Gen X,Female
1162,30,Millennial,Male
1163,29,Millennial,Male
1164,28,Millennial,Male
1165,44,Gen X,Male
1166,29,Millennial,Male
1167,45,Gen X,Female
1168,39,Millennial,Male
1169,39,Millennial,Male
1170,56,Gen X,Male
1171,28,Millennial,Female
1172,31,Millennial,Male
1173,33,Millennial,Male
1174,24,Gen Z,Male
1175,22,Gen Z,Female
1176,52,Gen X,Male
1177,38,Millennial,Male
1178,39,Millennial,Male
1179,25,Gen Z,Female
1180,40,Millennial,Male
1181,56,Gen X,Male
1182,38,Millennial,Male
1183,58,Gen X,Male
1184,36,Millennial,Male
1185,26,Gen Z,Male
1186,28,Millennial,Female
1187,39,Millennial,Female
1188,55,Gen X,Male
1189,47,Gen X,Male
1190,22,Gen Z,Male
1191,27,Millennial,Male
1192,37,Millennial,Female
1193,35,Millennial,Male
1194,28,Millennial,Male
1195,39,Millennial,Male
1196,21,Gen Z,Male
1197,43,Gen X,Male
1198,41,Millennial,Male
1199,43,Gen X,Male
1200,32,Millennial,Male
1201,41,Millennial,Female
1202,27,Millennial,Female
1203,57,Gen X,Female
1204,28,Millennial,Male
1205,39,Millennial,Male
1206,64,Boomer,Male
1207,33,Millennial,Female
1208,42,Millennial,Male
1209,45,Gen X,Female
1210,62,Boomer,Male
1211,59,Boomer,Male
1212,21,Gen Z,Male
1213,53,Gen X,Male
1214,22,Gen Z,Male
1215,39,Millennial,Female
1216,28,Millennial,Male
1217,60,Boomer,Male
1218,28,Millennial,Male
1219,33,Millennial,Male
1220,40,Millennial,Male
1221,21,Gen Z,Male
1222,42,Millennial,Female
1223,23,Gen Z,Male
1224,37,Millennial,Female
1225,24,Gen Z,Male
1226,22,Gen Z,Male
1227,46,Gen X,Male
1228,55,Gen X,Male
1229,23,Gen Z,Male
1230,28,Millennial,Male
1231,34,Millennial,Female
1232,46,Gen X,Male
1233,64,Boomer,Male
1234,25,Gen Z,Female
1235,53,Gen X,Male
1236,30,Millennial,Female
1237,38,Millennial,Male
1238,24,Gen Z,Male
1239,42,Millennial,Female
1240,24,Gen Z,Female
1241,29,Millennial,Female
1242,26,Gen Z,Male
1243,34,Millennial,Male
1244,27,Millennial,Female
1245,48,Gen X,Male
1246,56,Gen X,Female
1247,24,Gen Z,Female
1248,33,Millennial,Male
1249,37,Millennial,Male
1250,51,Gen X,Male
1251,35,Millennial,Female
1252,21,Gen Z,Male
1253,33,Millennial,Female
1254,42,Millennial,Female
1255,44,Gen X,Male
1256,40,Millennial,Female
1257,24,Gen Z,Male
1258,46,Gen X,Male
1259,26,Gen Z,Male
1260,30,Millennial,Female
1261,29,Millennial,Female
1262,28,Millennial,Male
1263,42,Millennial,Male
1264,36,Millennial,Male
1265,22,Gen Z,Male
1266,50,Gen X,Female
1267,32,Millennial,Male
1268,34,Millennial,Female
1269,35,Millennial,Male
1270,25,Gen Z,Male
1271,44,Gen X,Male
1272,30,Millennial,Female
1273,22,Gen Z,Male
1274,58,Gen X,Male
1275,27,Millennial,Male
1276,35,Millennial,Male
1277,23,Gen Z,Male
1278,37,Millennial,Male
1279,21,Gen Z,Female
1280,21,Gen Z,Male
1281,25,Gen Z,Female
1282,31,Millennial,Male
1283,70,Boomer,Male
1284,54,Gen X,Male
1285,26,Gen Z,Male
1286,25,Gen Z,Male
1287,32,Millennial,Female
1288,40,Millennial,Female
1289,21,Gen Z,Male
1290,36,Millennial,Male
1291,36,Millennial,Male
1292,37,Millennial,Male
1293,25,Gen Z,Female
1294,31,Millennial,Male
1295,25,Gen Z,Male
1296,37,Millennial,Male
1297,36,Millennial,Female
1298,27,Millennial,Female
1299,30,Millennial,Male
1300,29,Millennial,Male
1301,45,Gen X,Female
1302,32,Millennial,Male
1303,52,Gen X,Female
1304,57,Gen X,Male
1305,33,Millennial,Male
1306,59,Boomer,Male
1307,53,Gen X,Male
1308,53,Gen X,Female
1309,54,Gen X,Male
1310,45,Gen X,Female
1311,30,Millennial,Female
1312,33,Millennial,Male
1313,23,Gen Z,Female
1314,51,Gen X,Female
1315,21,Gen Z,Female
1316,36,Millennial,Male
1317,73,Boomer,Male
1318,32,Millennial,Male
1319,33,Millennial,Male
1320,65,Boomer,Male
1321,30,Millennial,Male
1322,35,Millennial,Male
1323,37,Millennial,Female
1324,23,Gen Z,Female
1325,23,Gen Z,Male
1326,32,Millennial,Male
1327,26,Gen Z,Female
1328,29,Millennial,Male
1329,38,Millennial,Female
1330,58,Gen X,Male
1331,38,Millennial,Male
1332,41,Millennial,Female
1333,57,Gen X,Male
1334,33,Millennial,Male
1335,26,Gen Z,Female
1336,24,Gen Z,Male
1337,24,Gen Z,Male
1338,25,Gen Z,Male
1339,68,Boomer,Male
1340,42,Millennial,Female
1341,42,Millennial,Male
1342,34,Millennial,Female
1343,48,Gen X,Male
1344,31,Millennial,Female
1345,38,Millennial,Male
1346,39,Millennial,Male
1347,23,Gen Z,Female
1348,29,Millennial,Male
1349,21,Gen Z,Male
1350,47,Gen X,Female
1351,35,Millennial,Male
1352,25,Gen Z,Male
1353,27,Millennial,Male
1354,31,Millennial,Male
1355,25,Gen Z,Male
1356,28,Millennial,Female
1357,26,Gen Z,Male
1358,21,Gen Z,Male
1359,22,Gen Z,Male
1360,54,Gen X,Female
1361,26,Gen Z,Male
1362,29,Millennial,Female
1363,36,Millennial,Male
1364,43,Gen X,Female
1365,45,Gen X,Male
1366,37,Millennial,Female
1367,34,Millennial,Female
1368,34,Millennial,Male
1369,38,Millennial,Male
1370,30,Millennial,Female
1371,45,Gen X,Male
1372,43,Gen X,Male
1373,35,Millennial,Male
1374,26,Gen Z,Female
1375,40,Millennial,Male
1376,22,Gen Z,Female
1377,23,Gen Z,Male
1378,21,Gen Z,Male
1379,32,Millennial,Female
1380,28,Millennial,Male
1381,43,Gen X,Male
1382,38,Millennial,Female
1383,34,Millennial,Male
1384,28,Millennial,Male
1385,24,Gen Z,Male
1386,36,Millennial,Male
1387,40,Millennial,Male
1388,42,Millennial,Male
1389,21,Gen Z,Male
1390,40,Millennial,Male
1391,46,Gen X,Female
1392,32,Millennial,Female
1393,35,Millennial,Male
1394,34,Millennial,Female
1395,29,Millennial,Male
1396,49,Gen X,Male
1397,23,Gen Z,Male
1398,25,Gen Z,Male
1399,25,Gen Z,Female
1400,71,Boomer,Male
1401,39,Millennial,Male
1402,21,Gen Z,Female
1403,22,Gen Z,Male
1404,41,Millennial,Male
1405,49,Gen X,Male
1406,26,Gen Z,Female
1407,39,Millennial,Female
1408,31,Millennial,Male
1409,72,Boomer,Female
1410,41,Millennial,Female
1411,63,Boomer,Male
1412,38,Millennial,Male
1413,27,Millennial,Female
1414,34,Millennial,Female
1415,31,Millennial,Male
1416,45,Gen X,Male
1417,46,Gen X,Female
1418,42,Millennial,Female
1419,49,Gen X,Male
1420,35,Millennial,Female
1421,65,Boomer,Male
1422,34,Millennial,Female
1423,43,Gen X,Female
1424,27,Millennial,Female
1425,22,Gen Z,Male
1426,35,Millennial,Female
1427,23,Gen Z,Male
1428,50,Gen X,Male
1429,33,Millennial,Male
1430,29,Millennial,Male
1431,30,Millennial,Male
1432,50,Gen X,Male
1433,40,Millennial,Male
1434,32,Millennial,Female
1435,32,Millennial,Male
1436,28,Millennial,Male
1437,42,Millennial,Female
1438,28,Millennial,Female
1439,38,Millennial,Female
1440,41,Millennial,Male
1441,54,Gen X,Female
1442,50,Gen X,Male
1443,35,Millennial,Male
1444,68,Boomer,Female
1445,44,Gen X,Female
1446,30,Millennial,Male
1447,39,Millennial,Male
1448,66,Boomer,Female
1449,26,Gen Z,Male
1450,27,Millennial,Male
1451,39,Millennial,Female
1452,33,Millennial,Male
1453,38,Millennial,Male
1454,23,Gen Z,Male
1455,23,Gen Z,Female
1456,22,Gen Z,Male
1457,45,Gen X,Male
1458,36,Millennial,Male
1459,30,Millennial,Female
1460,35,Millennial,Male
1461,42,Millennial,Male
1462,24,Gen Z,Male
1463,37,Millennial,Female
1464,35,Millennial,Male
1465,64,Boomer,Male
1466,34,Millennial,Male
1467,58,Gen X,Male
1468,42,Millennial,Male
1469,37,Millennial,Male
1470,31,Millennial,Female
1471,69,Boomer,Male
1472,54,Gen X,Male
1473,41,Millennial,Male
1474,23,Gen Z,Male
1475,34,Millennial,Male
1476,68,Boomer,Female
1477,32,Millennial,Male
1478,38,Millennial,Male
1479,29,Millennial,Male
1480,30,Millennial,Male
1481,50,Gen X,Male
1482,22,Gen Z,Female
1483,38,Millennial,Male
1484,30,Millennial,Male
1485,22,Gen Z,Female
1486,29,Millennial,Male
1487,41,Millennial,Female
1488,55,Gen X,Male
1489,29,Millennial,Male
1490,50,Gen X,Female
1491,32,Millennial,Female
1492,24,Gen Z,Female
1493,24,Gen Z,Male
1494,37,Millennial,Male
1495,40,Millennial,Male
1496,27,Millennial,Male
1497,39,Millennial,Male
1498,39,Millennial,Male
1499,42,Millennial,Male
1500,32,Millennial,Male
1501,38,Millennial,Male
1502,28,Millennial,Male
1503,55,Gen X,Female
1504,41,Millennial,Male
1505,58,Gen X,Female
1506,30,Millennial,Female
1507,25,Gen Z,Male
1508,41,Millennial,Male
1509,27,Millennial,Male
1510,35,Millennial,Male
1511,63,Boomer,Male
1512,56,Gen X,Male
1513,26,Gen Z,Male
1514,36,Millennial,Male
1515,39,Millennial,Female
1516,29,Millennial,Male
1517,37,Millennial,Male
1518,56,Gen X,Male
1519,30,Millennial,Female
1520,45,Gen X,Male
1521,26,Gen Z,Male
1522,40,Millennial,Male
1523,37,Millennial,Female
1524,24,Gen Z,Male
1525,22,Gen Z,Male
1526,27,Millennial,Male
1527,25,Gen Z,Male
1528,43,Gen X,Male
1529,24,Gen Z,Male
1530,38,Millennial,Female
1531,34,Millennial,Male
1532,38,Millennial,Male
1533,47,Gen X,Male
1534,52,Gen X,Female
1535,21,Gen Z,Male
1536,23,Gen Z,Male
1537,54,Gen X,Female
1538,71,Boomer,Male
1539,39,Millennial,Male
1540,32,Millennial,Male
1541,26,Gen Z,Male
1542,37,Millennial,Male
1543,42,Millennial,Male
1544,38,Millennial,Male
1545,39,Millennial,Female
1546,39,Millennial,Male
1547,49,Gen X,Male
1548,62,Boomer,Male
1549,27,Millennial,Female
1550,39,Millennial,Male
1551,36,Millennial,Male
1552,28,Millennial,Female
1553,40,Millennial,Male
1554,24,Gen Z,Male
1555,40,Millennial,Male
1556,30,Millennial,Female
1557,52,Gen X,Female
1558,35,Millennial,Female
1559,23,Gen Z,Male
1560,33,Millennial,Female
1561,24,Gen Z,Male
1562,51,Gen X,Male
1563,24,Gen Z,Female
1564,37,Millennial,Male
1565,52,Gen X,Male
1566,30,Millennial,Male
1567,35,Millennial,Male
1568,22,Gen Z,Female
1569,24,Gen Z,Male
1570,39,Millennial,Male
1571,24,Gen Z,Male
1572,49,Gen X,Male
1573,42,Millennial,Male
1574,42,Millennial,Male
1575,39,Millennial,Male
1576,39,Millennial,Male
1577,54,Gen X,Female
1578,24,Gen Z,Male
1579,26,Gen Z,Male
1580,49,Gen X,Female
1581,26,Gen Z,Male
1582,28,Millennial,Male
1583,29,Millennial,Female
1584,29,Millennial,Male
1585,70,Boomer,Male
1586,43,Gen X,Male
1587,31,Millennial,Male
1588,33,Millennial,Male
1589,40,Millennial,Male
1590,28,Millennial,Male
1591,28,Millennial,Female
1592,33,Millennial,Male
1593,40,Millennial,Male
1594,36,Millennial,Female
1595,27,Millennial,Male
1596,32,Millennial,Male
1597,39,Millennial,Female
1598,35,Millennial,Male
1599,50,Gen X,Male
1600,39,Millennial,Male
1601,38,Millennial,Male
1602,21,Gen Z,Male
1603,23,Gen Z,Male
1604,32,Millennial,Male
1605,34,Millennial,Male
1606,29,Millennial,Male
1607,29,Millennial,Male
1608,43,Gen X,Male
1609,34,Millennial,Male
1610,22,Gen Z,Female
1611,25,Gen Z,Male
1612,44,Gen X,Female
1613,50,Gen X,Male
1614,28,Millennial,Male
1615,28,Millennial,Female
1616,39,Millennial,Female
1617,32,Millennial,Male
1618,22,Gen Z,Female
1619,57,Gen X,Male
1620,25,Gen Z,Male
1621,37,Millennial,Female
1622,41,Millennial,Male
1623,38,Millennial,Male
1624,30,Millennial,Male
1625,51,Gen X,Female
1626,54,Gen X,Female
1627,35,Millennial,Male
1628,34,Millennial,Female
1629,33,Millennial,Male
1630,29,Millennial,Male
1631,33,Millennial,Male
1632,26,Gen Z,Male
1633,33,Millennial,Male
1634,35,Millennial,Male
1635,21,Gen Z,Female
1636,46,Gen X,Male
1637,38,Millennial,Male
1638,25,Gen Z,Male
1639,31,Millennial,Female
1640,22,Gen Z,Male
1641,29,Millennial,Female
1642,29,Millennial,Male
1643,36,Millennial,Male
1644,51,Gen X,Male
1645,26,Gen Z,Female
1646,25,Gen Z,Female
1647,38,Millennial,Female
1648,34,Millennial,Male
1649,42,Millennial,Female
1650,59,Boomer,Male
1651,37,Millennial,Male
1652,27,Millennial,Female
1653,56,Gen X,Female
1654,56,Gen X,Female
1655,28,Millennial,Male
1656,39,Millennial,Male
1657,39,Millennial,Male
1658,28,Millennial,Female
1659,58,Gen X,Male
1660,25,Gen Z,Male
1661,24,Gen Z,Male
1662,34,Millennial,Female
1663,34,Millennial,Male
1664,74,Boomer,Male
1665,24,Gen Z,Male
1666,57,Gen X,Male
1667,41,Millennial,Male
1668,38,Millennial,Male
1669,22,Gen Z,Male
1670,26,Gen Z,Male
1671,35,Millennial,Male
1672,31,Millennial,Male
1673,55,Gen X,Male
1674,25,Gen Z,Male
1675,28,Millennial,Male
1676,30,Millennial,Female
1677,30,Millennial,Male
1678,28,Millennial,Female
1679,49,Gen X,Male
1680,41,Millennial,Female
1681,26,Gen Z,Male
1682,50,Gen X,Female
1683,41,Millennial,Male
1684,29,Millennial,Female
1685,53,Gen X,Female
1686,50,Gen X,Female
1687,31,Millennial,Male
1688,25,Gen Z,Female
1689,23,Gen Z,Male
1690,57,Gen X,Female
1691,46,Gen X,Male
1692,63,Boomer,Male
1693,23,Gen Z,Female
1694,26,Gen Z,Male
1695,32,Millennial,Male
1696,30,Millennial,Male
1697,41,Millennial,Female
1698,42,Millennial,Male
1699,33,Millennial,Male
1700,27,Millennial,Female
1701,55,Gen X,Female
1702,26,Gen Z,Male
1703,66,Boomer,Female
1704,32,Millennial,Female
1705,23,Gen Z,Male
1706,25,Gen Z,Male
1707,38,Millennial,Male
1708,66,Boomer,Male
1709,36,Millennial,Male
1710,29,Millennial,Male
1711,25,Gen Z,Male
1712,41,Millennial,Male
1713,66,Boomer,Male
1714,24,Gen Z,Male
1715,35,Millennial,Female
1716,28,Millennial,Female
1717,30,Millennial,Female
1718,29,Millennial,Male
1719,24,Gen Z,Female
1720,39,Millennial,Male
1721,38,Millennial,Male
1722,37,Millennial,Male
1723,51,Gen X,Female
1724,36,Millennial,Male
1725,58,Gen X,Male
1726,40,Millennial,Male
1727,30,Millennial,Male
1728,41,Millennial,Male
1729,22,Gen Z,Male
1730,30,Millennial,Male
1731,51,Gen X,Male
1732,41,Millennial,Male
1733,41,Millennial,Female
1734,46,Gen X,Male
1735,71,Boomer,Male
1736,21,Gen Z,Female
1737,47,Gen X,Male
1738,31,Millennial,Male
1739,36,Millennial,Male
1740,22,Gen Z,Male
1741,24,Gen Z,Male
1742,57,Gen X,Female
1743,25,Gen Z,Male
1744,69,Boomer,Female
1745,25,Gen Z,Male
1746,30,Millennial,Male
1747,37,Millennial,Male
1748,50,Gen X,Female
1749,22,Gen Z,Female
1750,65,Boomer,Male
1751,36,Millennial,Male
1752,36,Millennial,Female
1753,63,Boomer,Female
1754,28,Millennial,Male
1755,40,Millennial,Male
1756,23,Gen Z,Male
1757,23,Gen Z,Male
1758,28,Millennial,Male
1759,39,Millennial,Male
1760,52,Gen X,Male
1761,21,Gen Z,Male
1762,35,Millennial,Female
1763,34,Millennial,Male
1764,52,Gen X,Female
1765,41,Millennial,Male
1766,32,Millennial,Male
1767,51,Gen X,Female
1768,21,Gen Z,Male
1769,38,Millennial,Female
1770,21,Gen Z,Male
1771,42,Millennial,Male
1772,38,Millennial,Male
1773,25,Gen Z,Male
1774,36,Millennial,Male
1775,42,Millennial,Male
1776,36,Millennial,Male
1777,42,Millennial,Male
1778,23,Gen Z,Female
1779,21,Gen Z,Female
1780,58,Gen X,Female
1781,42,Millennial,Female
1782,29,Millennial,Male
1783,26,Gen Z,Male
1784,71,Boomer,Male
1785,42,Millennial,Male
1786,23,Gen Z,Male
1787,35,Millennial,Male
1788,41,Millennial,Male
1789,40,Millennial,Female
1790,52,Gen X,Female
1791,74,Boomer,Female
1792,32,Millennial,Male
1793,28,Millennial,Female
1794,54,Gen X,Male
1795,40,Millennial,Male
1796,29,Millennial,Male
1797,36,Millennial,Male
1798,59,Boomer,Male
1799,34,Millennial,Male
1800,21,Gen Z,Male
1801,27,Millennial,Female
1802,44,Gen X,Male
1803,29,Millennial,Male
1804,40,Millennial,Female
1805,23,Gen Z,Male
1806,33,Millennial,Male
1807,50,Gen X,Female
1808,38,Millennial,Female
1809,25,Gen Z,Female
1810,58,Gen X,Female
1811,24,Gen Z,Male
1812,35,Millennial,Female
1813,38,Millennial,Male
1814,23,Gen Z,Female
1815,48,Gen X,Male
1816,66,Boomer,Male
1817,22,Gen Z,Male
1818,41,Millennial,Male
1819,21,Gen Z,Female
1820,22,Gen Z,Male
1821,25,Gen Z,Male
1822,31,Millennial,Female
1823,38,Millennial,Female
1824,29,Millennial,Female
1825,42,Millennial,Female
1826,37,Millennial,Male
1827,27,Millennial,Female
1828,26,Gen Z,Male
1829,73,Boomer,Male
1830,28,Millennial,Male
1831,33,Millennial,Male
1832,41,Millennial,Female
1833,33,Millennial,Male
1834,36,Millennial,Female
1835,22,Gen Z,Female
1836,33,Millennial,Female
1837,21,Gen Z,Female
1838,26,Gen Z,Male
1839,30,Millennial,Male
1840,31,Millennial,Female
1841,26,Gen Z,Male
1842,24,Gen Z,Male
1843,33,Millennial,Male
1844,32,Millennial,Male
1845,24,Gen Z,Male
1846,25,Gen Z,Male
1847,68,Boomer,Male
1848,22,Gen Z,Male
1849,35,Millennial,Male
1850,65,Boomer,Male
1851,39,Millennial,Male
1852,30,Millennial,Male
1853,28,Millennial,Male
1854,64,Boomer,Male
1855,36,Millennial,Male
1856,28,Millennial,Male
1857,28,Millennial,Male
1858,35,Millennial,Male
1859,62,Boomer,Female
1860,47,Gen X,Female
1861,31,Millennial,Male
1862,44,Gen X,Female
1863,37,Millennial,Male
1864,27,Millennial,Male
1865,34,Millennial,Male
1866,57,Gen X,Male
1867,24,Gen Z,Male
1868,33,Millennial,Male
1869,35,Millennial,Male
1870,36,Millennial,Female
1871,48,Gen X,Female
1872,28,Millennial,Male
1873,25,Gen Z,Male
1874,43,Gen X,Male
1875,67,Boomer,Male
1876,49,Gen X,Female
1877,35,Millennial,Male
1878,28,Millennial,Male
1879,21,Gen Z,Female
1880,21,Gen Z,Male
1881,27,Millennial,Male
1882,56,Gen X,Male
1883,26,Gen Z,Male
1884,34,Millennial,Male
1885,40,Millennial,Male
1886,39,Millennial,Male
1887,29,Millennial,Male
1888,50,Gen X,Female
1889,42,Millennial,Male
1890,40,Millennial,Male
1891,25,Gen Z,Male
1892,65,Boomer,Female
1893,33,Millennial,Male
1894,29,Millennial,Female
1895,41,Millennial,Male
1896,25,Gen Z,Male
1897,38,Millennial,Male
1898,34,Millennial,Male
1899,39,Millennial,Male
1900,31,Millennial,Female
1901,50,Gen X,Female
1902,21,Gen Z,Male
1903,39,Millennial,Male
1904,36,Millennial,Female
1905,31,Millennial,Male
1906,23,Gen Z,Male
1907,50,Gen X,Male
1908,25,Gen Z,Male
1909,40,Millennial,Male
1910,42,Millennial,Male
1911,24,Gen Z,Male
1912,23,Gen Z,Male
1913,70,Boomer,Female
1914,21,Gen Z,Male
1915,59,Boomer,Male
1916,26,Gen Z,Female
1917,32,Millennial,Male
1918,68,Boomer,Male
1919,62,Boomer,Female
1920,73,Boomer,Male
1921,65,Boomer,Male
1922,35,Millennial,Male
1923,42,Millennial,Female
1924,56,Gen X,Male
1925,30,Millennial,Male
1926,56,Gen X,Female
1927,23,Gen Z,Male
1928,36,Millennial,Male
1929,34,Millennial,Male
1930,42,Millennial,Male
1931,33,Millennial,Male
1932,23,Gen Z,Male
1933,38,Millennial,Female
1934,52,Gen X,Male
1935,31,Millennial,Male
1936,55,Gen X,Male
1937,57,Gen X,Female
1938,41,Millennial,Male
1939,23,Gen Z,Male
1940,38,Millennial,Male
1941,21,Gen Z,Male
1942,26,Gen Z,Female
1943,34,Millennial,Male
1944,38,Millennial,Male
1945,26,Gen Z,Male
1946,31,Millennial,Female
1947,26,Gen Z,Male
1948,25,Gen Z,Male
1949,26,Gen Z,Male
1950,69,Boomer,Female
1951,29,Millennial,Male
1952,61,Boomer,Female
1953,34,Millennial,Male
1954,46,Gen X,Male
1955,21,Gen Z,Male
1956,41,Millennial,Male
1957,57,Gen X,Female
1958,25,Gen Z,Male
1959,21,Gen Z,Male
1960,28,Millennial,Male
1961,23,Gen Z,Male
1962,68,Boomer,Female
1963,23,Gen Z,Male
1964,23,Gen Z,Female
1965,33,Millennial,Male
1966,56,Gen X,Female
1967,39,Millennial,Male
1968,58,Gen X,Male
1969,42,Millennial,Male
1970,30,Millennial,Female
1971,46,Gen X,Male
1972,38,Millennial,Female
1973,40,Millennial,Male
1974,42,Millennial,Male
1975,35,Millennial,Female
1976,25,Gen Z,Female
1977,55,Gen X,Male
1978,29,Millennial,Female
1979,31,Millennial,Female
1980,42,Millennial,Male
1981,58,Gen X,Female
1982,38,Millennial,Male
1983,40,Millennial,Male
1984,29,Millennial,Female
1985,38,Millennial,Female
1986,33,Millennial,Female
1987,25,Gen Z,Female
1988,36,Millennial,Male
1989,39,Millennial,Female
1990,22,Gen Z,Male
1991,29,Millennial,Male
1992,52,Gen X,Male
1993,58,Gen X,Male
1994,47,Gen X,Male
1995,39,Millennial,Female
1996,35,Millennial,Male
1997,46,Gen X,Male
1998,24,Gen Z,Female
1999,24,Gen Z,Female
2000,42,Millennial,Male
2001,22,Gen Z,Female
2002,21,Gen Z,Female
2003,24,Gen Z,Male
2004,36,Millennial,Male
2005,71,Boomer,Male
2006,42,Millennial,Male
2007,58,Gen X,Male
2008,22,Gen Z,Male
2009,25,Gen Z,Male
2010,26,Gen Z,Male
2011,38,Millennial,Female
2012,45,Gen X,Male
2013,36,Millennial,Male
2014,28,Millennial,Female
2015,34,Millennial,Male
2016,29,Millennial,Male
2017,27,Millennial,Male
2018,38,Millennial,Male
2019,72,Boomer,Male
2020,23,Gen Z,Male
2021,39,Millennial,Male
2022,33,Millennial,Male
2023,55,Gen X,Male
2024,21,Gen Z,Male
2025,28,Millennial,Male
2026,70,Boomer,Female
2027,39,Millennial,Male
2028,30,Millennial,Female
2029,24,Gen Z,Male
2030,35,Millennial,Male
2031,48,Gen X,Male
2032,25,Gen Z,Female
2033,31,Millennial,Female
2034,26,Gen Z,Male
2035,29,Millennial,Female
2036,22,Gen Z,Male
2037,50,Gen X,Female
2038,74,Boomer,Male
2039,21,Gen Z,Male
2040,30,Millennial,Female
2041,45,Gen X,Male
2042,36,Millennial,Male
2043,41,Millennial,Female
2044,21,Gen Z,Male
2045,24,Gen Z,Female
2046,45,Gen X,Male
2047,22,Gen Z,Male
2048,31,Millennial,Male
2049,25,Gen Z,Male
2050,31,Millennial,Male
2051,37,Millennial,Female
2052,27,Millennial,Male
2053,22,Gen Z,Female
2054,34,Millennial,Male
2055,57,Gen X,Female
2056,28,Millennial,Male
2057,29,Millennial,Male
2058,31,Millennial,Female
2059,69,Boomer,Male
2060,37,Millennial,Male
2061,26,Gen Z,Female
2062,54,Gen X,Male
2063,30,Millennial,Male
2064,26,Gen Z,Male
2065,27,Millennial,Male
2066,33,Millennial,Female
2067,72,Boomer,Male
2068,21,Gen Z,Male
2069,50,Gen X,Female
